timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-04T10:00:56,codecarbon,ce6b4680-e35a-4b14-8070-21c532b8981e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.521600542999977,0.0001086981768646,6.2036671020951225e-06,8.0000004512,2.678447275999741,10.0,7.440943172792449e-05,2.5322798035999627e-05,9.301007081388868e-05,0.0001927423005778,0.0,Tunisia,TUN,nabeul governorate,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.6,20,13th Gen Intel(R) Core(TM) i7-13650HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,10.9892,36.7819,7.600749969482422,machine,0.0,0.0,8.426666666666668,0.641412099202474,N,1.0,0.0
2026-05-10T10:39:44,codecarbon,286c4ec2-ea3e-4e05-acf3-209b8b482c4b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.8717492520000008,6.615759263991125e-06,2.303738482523725e-06,8.0,4.450191481496479,10.0,3.962587524444435e-06,2.823891147994695e-06,4.944506127777773e-06,1.1730984800216904e-05,0.0,Tunisia,TUN,nabeul governorate,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.6,20,13th Gen Intel(R) Core(TM) i7-13650HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,10.9892,36.7819,7.600738525390625,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-10T10:43:22,codecarbon,6bc1e4ac-8757-48e8-9949-a1485b9955c6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.806287668999971,6.27686546677754e-06,2.236714908494865e-06,8.000000576,4.353393328448498,10.0,3.769945700324953e-06,2.657224348001641e-06,4.702892344444365e-06,1.113006239277096e-05,0.0,Tunisia,TUN,nabeul governorate,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.6,20,13th Gen Intel(R) Core(TM) i7-13650HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,10.9892,36.7819,7.600738525390625,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-10T10:45:35,codecarbon,becd1f49-c9c3-4019-96a1-643591a9da88,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.5128500480000184,5.159958450587944e-06,2.053428717202908e-06,8.0,2.8468284650359075,10.0,3.359413757777803e-06,1.5916679399971545e-06,4.198494599999947e-06,9.149576297774904e-06,0.0,Tunisia,TUN,nabeul governorate,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.6,20,13th Gen Intel(R) Core(TM) i7-13650HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,10.9892,36.7819,7.600738525390625,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-10T10:48:42,codecarbon,4ee08370-abdd-4944-a918-8c9ea6b19ff5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.527038424000011,5.1348494696239475e-06,2.0319633531713663e-06,8.0,2.598460222799565,10.0,3.3961678466665842e-06,1.4647233940040527e-06,4.244162113888845e-06,9.105053354559482e-06,0.0,Tunisia,TUN,nabeul governorate,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.6,20,13th Gen Intel(R) Core(TM) i7-13650HX,1,1 x NVIDIA GeForce RTX 3050 6GB Laptop GPU,10.9892,36.7819,7.600738525390625,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
